CST,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
IFO,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,0
IFO,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
OR,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,0
OR,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
SLF_I,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,1224 
SLF_I,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
SLF_II,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,2830 
SLF_II,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
SLF_III,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,0
SLF_III,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
STR,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t1,0
STR,main_effect_migration_on_fc,log_fc_smooth,pathway4_migration_noapoe_BA_int,t2,0
AF,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t1,0
AF,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC_3,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t1,0
CC_3,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC_4,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t1,0
CC_4,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC_6,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t1,0
CC_6,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t2,0
ILF,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t1,0
ILF,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t2,0
MLF,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t1,0
MLF,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t2,0
SLF_I,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t1,0
SLF_I,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t2,0
SLF_II,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t1,0
SLF_II,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t2,0
SLF_III,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t1,0
SLF_III,main_effect_migration_on_fd,fd_smooth,pathway4_migration_noapoe_BA_int,t2,0
CC_3,main_effect_prsapoe_on_fd,fd_smooth,prs_apoe_int,t1,0
CC_3,main_effect_prsapoe_on_fd,fd_smooth,prs_apoe_int,t2,0
SLF_I,main_effect_prsapoe_on_fd,fd_smooth,prs_apoe_int,t1,430 
SLF_I,main_effect_prsapoe_on_fd,fd_smooth,prs_apoe_int,t2,0
SLF_II,main_effect_prsapoe_on_fd,fd_smooth,prs_apoe_int,t1,273 
SLF_II,main_effect_prsapoe_on_fd,fd_smooth,prs_apoe_int,t2,0
SLF_I,main_effect_prsnoapoe_on_fd,fd_smooth,prs_noapoe_int,t1,1 
SLF_I,main_effect_prsnoapoe_on_fd,fd_smooth,prs_noapoe_int,t2,0
SLF_II,main_effect_prsnoapoe_on_fd,fd_smooth,prs_noapoe_int,t1,220 
SLF_II,main_effect_prsnoapoe_on_fd,fd_smooth,prs_noapoe_int,t2,0
SLF_I,main_effect_signaltrasd_on_fd,fd_smooth,pathway2_signaltrasd_noapoe_BA_int,t1,406 
SLF_I,main_effect_signaltrasd_on_fd,fd_smooth,pathway2_signaltrasd_noapoe_BA_int,t2,0
CG,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t1,4374 
CG,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t2,0
CG,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t3,0
CG,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t4,0
SLF_I,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t1,0
SLF_I,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t2,127 
SLF_I,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t3,0
SLF_I,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t4,0
SLF_III,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t1,24 
SLF_III,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t2,123 
SLF_III,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t3,0
SLF_III,main_effect_tau_on_fc,log_fc_smooth,prs_apoe_int,t4,0
AF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,0
AF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
AF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
AF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
ATR,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,469 
ATR,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,192 
ATR,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,3 
ATR,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
CC,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,1722 
CC,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,760 
CC,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
CC,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_1,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,0
CC_1,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
CC_1,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_1,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_2,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,146 
CC_2,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,552 
CC_2,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,17 
CC_2,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_3,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,792 
CC_3,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,1297 
CC_3,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_3,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_4,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,1228 
CC_4,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,740 
CC_4,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,52 
CC_4,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_5,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,1363 
CC_5,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,15 
CC_5,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_5,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_6,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,355 
CC_6,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
CC_6,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_6,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
CC_7,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,254 
CC_7,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
CC_7,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
CC_7,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
IFO,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,353 
IFO,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
IFO,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
